timestamp_local,date,hour,value_mw
2023-11-05 07:00:00+01:00,2023-11-05,07:00,231333.0
2023-11-05 08:00:00+01:00,2023-11-05,08:00,234756.0
2023-11-05 09:00:00+01:00,2023-11-05,09:00,245410.0
2023-11-05 10:00:00+01:00,2023-11-05,10:00,252587.0
2023-11-05 11:00:00+01:00,2023-11-05,11:00,256065.0
2023-11-05 12:00:00+01:00,2023-11-05,12:00,256580.0
2023-11-05 13:00:00+01:00,2023-11-05,13:00,264691.0
2023-11-05 14:00:00+01:00,2023-11-05,14:00,269098.0
2023-11-05 15:00:00+01:00,2023-11-05,15:00,261017.0
2023-11-05 16:00:00+01:00,2023-11-05,16:00,263565.0
2023-11-05 17:00:00+01:00,2023-11-05,17:00,278619.0
2023-11-05 18:00:00+01:00,2023-11-05,18:00,301291.0
2023-11-05 19:00:00+01:00,2023-11-05,19:00,315610.0
2023-11-05 20:00:00+01:00,2023-11-05,20:00,327543.0
2023-11-05 21:00:00+01:00,2023-11-05,21:00,323635.0
2023-11-05 22:00:00+01:00,2023-11-05,22:00,302623.0
2023-11-05 23:00:00+01:00,2023-11-05,23:00,280233.0
2023-11-06 00:00:00+01:00,2023-11-06,00:00,260654.0
2023-11-06 01:00:00+01:00,2023-11-06,01:00,246422.0
2023-11-06 02:00:00+01:00,2023-11-06,02:00,239408.0
2023-11-06 03:00:00+01:00,2023-11-06,03:00,235704.0
2023-11-06 04:00:00+01:00,2023-11-06,04:00,236261.0
2023-11-06 05:00:00+01:00,2023-11-06,05:00,245065.0
2023-11-06 06:00:00+01:00,2023-11-06,06:00,281952.0
2023-11-06 07:00:00+01:00,2023-11-06,07:00,328501.0
2023-11-06 08:00:00+01:00,2023-11-06,08:00,345369.0
2023-11-06 09:00:00+01:00,2023-11-06,09:00,340503.0
2023-11-06 10:00:00+01:00,2023-11-06,10:00,331158.0
2023-11-06 11:00:00+01:00,2023-11-06,11:00,326166.0
2023-11-06 12:00:00+01:00,2023-11-06,12:00,327350.0
2023-11-06 13:00:00+01:00,2023-11-06,13:00,330157.0
2023-11-06 14:00:00+01:00,2023-11-06,14:00,330989.0
2023-11-06 15:00:00+01:00,2023-11-06,15:00,331035.0
2023-11-06 16:00:00+01:00,2023-11-06,16:00,336870.0
2023-11-06 17:00:00+01:00,2023-11-06,17:00,349361.0
2023-11-06 18:00:00+01:00,2023-11-06,18:00,366155.0
2023-11-06 19:00:00+01:00,2023-11-06,19:00,376117.0
2023-11-06 20:00:00+01:00,2023-11-06,20:00,383507.0
2023-11-06 21:00:00+01:00,2023-11-06,21:00,371914.0
2023-11-06 22:00:00+01:00,2023-11-06,22:00,338926.0
2023-11-06 23:00:00+01:00,2023-11-06,23:00,307479.0
2023-11-07 00:00:00+01:00,2023-11-07,00:00,285332.0
2023-11-07 01:00:00+01:00,2023-11-07,01:00,269947.0
2023-11-07 02:00:00+01:00,2023-11-07,02:00,259870.0
2023-11-07 03:00:00+01:00,2023-11-07,03:00,254680.0
2023-11-07 04:00:00+01:00,2023-11-07,04:00,255011.0
2023-11-07 05:00:00+01:00,2023-11-07,05:00,263508.0
2023-11-07 06:00:00+01:00,2023-11-07,06:00,295025.0
2023-11-07 07:00:00+01:00,2023-11-07,07:00,338747.0
2023-11-07 08:00:00+01:00,2023-11-07,08:00,354878.0
2023-11-07 09:00:00+01:00,2023-11-07,09:00,349443.0
2023-11-07 10:00:00+01:00,2023-11-07,10:00,337399.0
2023-11-07 11:00:00+01:00,2023-11-07,11:00,332238.0
2023-11-07 12:00:00+01:00,2023-11-07,12:00,328986.0
2023-11-07 13:00:00+01:00,2023-11-07,13:00,337593.0
2023-11-07 14:00:00+01:00,2023-11-07,14:00,339248.0
2023-11-07 15:00:00+01:00,2023-11-07,15:00,337547.0
2023-11-07 16:00:00+01:00,2023-11-07,16:00,341716.0
2023-11-07 17:00:00+01:00,2023-11-07,17:00,354585.0
2023-11-07 18:00:00+01:00,2023-11-07,18:00,373376.0
2023-11-07 19:00:00+01:00,2023-11-07,19:00,384684.0
2023-11-07 20:00:00+01:00,2023-11-07,20:00,392182.0
2023-11-07 21:00:00+01:00,2023-11-07,21:00,382119.0
2023-11-07 22:00:00+01:00,2023-11-07,22:00,347082.0
2023-11-07 23:00:00+01:00,2023-11-07,23:00,314259.0
2023-11-08 00:00:00+01:00,2023-11-08,00:00,292079.0
2023-11-08 01:00:00+01:00,2023-11-08,01:00,273749.0
2023-11-08 02:00:00+01:00,2023-11-08,02:00,264456.0
2023-11-08 03:00:00+01:00,2023-11-08,03:00,259511.0
2023-11-08 04:00:00+01:00,2023-11-08,04:00,259648.0
2023-11-08 05:00:00+01:00,2023-11-08,05:00,266226.0
2023-11-08 06:00:00+01:00,2023-11-08,06:00,300938.0
2023-11-08 07:00:00+01:00,2023-11-08,07:00,343864.0
2023-11-08 08:00:00+01:00,2023-11-08,08:00,361291.0
2023-11-08 09:00:00+01:00,2023-11-08,09:00,362753.0
2023-11-08 10:00:00+01:00,2023-11-08,10:00,353805.0
2023-11-08 11:00:00+01:00,2023-11-08,11:00,346833.0
2023-11-08 12:00:00+01:00,2023-11-08,12:00,342478.0
2023-11-08 13:00:00+01:00,2023-11-08,13:00,349309.0
2023-11-08 14:00:00+01:00,2023-11-08,14:00,349001.0
2023-11-08 15:00:00+01:00,2023-11-08,15:00,347289.0
2023-11-08 16:00:00+01:00,2023-11-08,16:00,351037.0
2023-11-08 17:00:00+01:00,2023-11-08,17:00,362859.0
2023-11-08 18:00:00+01:00,2023-11-08,18:00,381122.0
2023-11-08 19:00:00+01:00,2023-11-08,19:00,388943.0
2023-11-08 20:00:00+01:00,2023-11-08,20:00,396747.0
2023-11-08 21:00:00+01:00,2023-11-08,21:00,384494.0
2023-11-08 22:00:00+01:00,2023-11-08,22:00,349862.0
2023-11-08 23:00:00+01:00,2023-11-08,23:00,316668.0
2023-11-09 00:00:00+01:00,2023-11-09,00:00,295817.0
2023-11-09 01:00:00+01:00,2023-11-09,01:00,279675.0
2023-11-09 02:00:00+01:00,2023-11-09,02:00,268645.0
2023-11-09 03:00:00+01:00,2023-11-09,03:00,263274.0
2023-11-09 04:00:00+01:00,2023-11-09,04:00,261384.0
2023-11-09 05:00:00+01:00,2023-11-09,05:00,267534.0
2023-11-09 06:00:00+01:00,2023-11-09,06:00,297017.0
2023-11-09 07:00:00+01:00,2023-11-09,07:00,336537.0
2023-11-09 08:00:00+01:00,2023-11-09,08:00,352648.0
2023-11-09 09:00:00+01:00,2023-11-09,09:00,352120.0
2023-11-09 10:00:00+01:00,2023-11-09,10:00,347812.0
2023-11-09 11:00:00+01:00,2023-11-09,11:00,343874.0
2023-11-09 12:00:00+01:00,2023-11-09,12:00,341050.0
2023-11-09 13:00:00+01:00,2023-11-09,13:00,340907.0
2023-11-09 14:00:00+01:00,2023-11-09,14:00,337435.0
2023-11-09 15:00:00+01:00,2023-11-09,15:00,334247.0
2023-11-09 16:00:00+01:00,2023-11-09,16:00,341380.0
2023-11-09 17:00:00+01:00,2023-11-09,17:00,353674.0
2023-11-09 18:00:00+01:00,2023-11-09,18:00,374499.0
2023-11-09 19:00:00+01:00,2023-11-09,19:00,384842.0
2023-11-09 20:00:00+01:00,2023-11-09,20:00,389429.0
2023-11-09 21:00:00+01:00,2023-11-09,21:00,377435.0
2023-11-09 22:00:00+01:00,2023-11-09,22:00,345237.0
2023-11-09 23:00:00+01:00,2023-11-09,23:00,311763.0
2023-11-10 00:00:00+01:00,2023-11-10,00:00,294246.0
2023-11-10 01:00:00+01:00,2023-11-10,01:00,277598.0
2023-11-10 02:00:00+01:00,2023-11-10,02:00,264938.0
2023-11-10 03:00:00+01:00,2023-11-10,03:00,259293.0
2023-11-10 04:00:00+01:00,2023-11-10,04:00,259527.0
2023-11-10 05:00:00+01:00,2023-11-10,05:00,265495.0
2023-11-10 06:00:00+01:00,2023-11-10,06:00,298993.0
2023-11-10 07:00:00+01:00,2023-11-10,07:00,343348.0
2023-11-10 08:00:00+01:00,2023-11-10,08:00,358631.0
2023-11-10 09:00:00+01:00,2023-11-10,09:00,350938.0
2023-11-10 10:00:00+01:00,2023-11-10,10:00,342321.0
2023-11-10 11:00:00+01:00,2023-11-10,11:00,340143.0
2023-11-10 12:00:00+01:00,2023-11-10,12:00,339421.0
2023-11-10 13:00:00+01:00,2023-11-10,13:00,343512.0
2023-11-10 14:00:00+01:00,2023-11-10,14:00,342570.0
2023-11-10 15:00:00+01:00,2023-11-10,15:00,339378.0
2023-11-10 16:00:00+01:00,2023-11-10,16:00,341575.0
2023-11-10 17:00:00+01:00,2023-11-10,17:00,352248.0
2023-11-10 18:00:00+01:00,2023-11-10,18:00,368875.0
2023-11-10 19:00:00+01:00,2023-11-10,19:00,375754.0
2023-11-10 20:00:00+01:00,2023-11-10,20:00,376598.0
2023-11-10 21:00:00+01:00,2023-11-10,21:00,365768.0
2023-11-10 22:00:00+01:00,2023-11-10,22:00,333536.0
2023-11-10 23:00:00+01:00,2023-11-10,23:00,306906.0
2023-11-11 00:00:00+01:00,2023-11-11,00:00,290141.0
2023-11-11 01:00:00+01:00,2023-11-11,01:00,274911.0
2023-11-11 02:00:00+01:00,2023-11-11,02:00,261201.0
2023-11-11 03:00:00+01:00,2023-11-11,03:00,255236.0
2023-11-11 04:00:00+01:00,2023-11-11,04:00,249687.0
2023-11-11 05:00:00+01:00,2023-11-11,05:00,246463.0
2023-11-11 06:00:00+01:00,2023-11-11,06:00,254369.0
2023-11-11 07:00:00+01:00,2023-11-11,07:00,267566.0
2023-11-11 08:00:00+01:00,2023-11-11,08:00,280520.0
2023-11-11 09:00:00+01:00,2023-11-11,09:00,297674.0
2023-11-11 10:00:00+01:00,2023-11-11,10:00,306679.0
2023-11-11 11:00:00+01:00,2023-11-11,11:00,304501.0
2023-11-11 12:00:00+01:00,2023-11-11,12:00,301247.0
2023-11-11 13:00:00+01:00,2023-11-11,13:00,305075.0
2023-11-11 14:00:00+01:00,2023-11-11,14:00,304495.0
2023-11-11 15:00:00+01:00,2023-11-11,15:00,293238.0
2023-11-11 16:00:00+01:00,2023-11-11,16:00,290892.0
2023-11-11 17:00:00+01:00,2023-11-11,17:00,298170.0
2023-11-11 18:00:00+01:00,2023-11-11,18:00,319292.0
2023-11-11 19:00:00+01:00,2023-11-11,19:00,326808.0
2023-11-11 20:00:00+01:00,2023-11-11,20:00,329088.0
2023-11-11 21:00:00+01:00,2023-11-11,21:00,325668.0
2023-11-11 22:00:00+01:00,2023-11-11,22:00,301369.0
2023-11-11 23:00:00+01:00,2023-11-11,23:00,279214.0
2023-11-12 00:00:00+01:00,2023-11-12,00:00,262172.0
2023-11-12 01:00:00+01:00,2023-11-12,01:00,246163.0
2023-11-12 02:00:00+01:00,2023-11-12,02:00,233143.0
2023-11-12 03:00:00+01:00,2023-11-12,03:00,226185.0
2023-11-12 04:00:00+01:00,2023-11-12,04:00,223732.0
2023-11-12 05:00:00+01:00,2023-11-12,05:00,223634.0
2023-11-12 06:00:00+01:00,2023-11-12,06:00,228654.0
2023-11-12 07:00:00+01:00,2023-11-12,07:00,235671.0
2023-11-12 08:00:00+01:00,2023-11-12,08:00,240008.0
2023-11-12 09:00:00+01:00,2023-11-12,09:00,253542.0
2023-11-12 10:00:00+01:00,2023-11-12,10:00,262468.0
2023-11-12 11:00:00+01:00,2023-11-12,11:00,262203.0
2023-11-12 12:00:00+01:00,2023-11-12,12:00,261177.0
2023-11-12 13:00:00+01:00,2023-11-12,13:00,268060.0
2023-11-12 14:00:00+01:00,2023-11-12,14:00,273436.0
2023-11-12 15:00:00+01:00,2023-11-12,15:00,265575.0
2023-11-12 16:00:00+01:00,2023-11-12,16:00,263490.0
2023-11-12 17:00:00+01:00,2023-11-12,17:00,277536.0
2023-11-12 18:00:00+01:00,2023-11-12,18:00,301998.0
2023-11-12 19:00:00+01:00,2023-11-12,19:00,314896.0
2023-11-12 20:00:00+01:00,2023-11-12,20:00,324271.0
2023-11-12 21:00:00+01:00,2023-11-12,21:00,321213.0
2023-11-12 22:00:00+01:00,2023-11-12,22:00,300763.0
2023-11-12 23:00:00+01:00,2023-11-12,23:00,277440.0
2023-11-13 00:00:00+01:00,2023-11-13,00:00,259190.0
2023-11-13 01:00:00+01:00,2023-11-13,01:00,245851.0
2023-11-13 02:00:00+01:00,2023-11-13,02:00,237435.0
2023-11-13 03:00:00+01:00,2023-11-13,03:00,233465.0
2023-11-13 04:00:00+01:00,2023-11-13,04:00,234584.0
2023-11-13 05:00:00+01:00,2023-11-13,05:00,245008.0
2023-11-13 06:00:00+01:00,2023-11-13,06:00,281571.0
2023-11-13 07:00:00+01:00,2023-11-13,07:00,325813.0
2023-11-13 08:00:00+01:00,2023-11-13,08:00,341034.0
2023-11-13 09:00:00+01:00,2023-11-13,09:00,339912.0
2023-11-13 10:00:00+01:00,2023-11-13,10:00,333334.0
2023-11-13 11:00:00+01:00,2023-11-13,11:00,330385.0
2023-11-13 12:00:00+01:00,2023-11-13,12:00,330837.0
2023-11-13 13:00:00+01:00,2023-11-13,13:00,334193.0
2023-11-13 14:00:00+01:00,2023-11-13,14:00,334578.0
2023-11-13 15:00:00+01:00,2023-11-13,15:00,332926.0
2023-11-13 16:00:00+01:00,2023-11-13,16:00,336825.0
2023-11-13 17:00:00+01:00,2023-11-13,17:00,349717.0
2023-11-13 18:00:00+01:00,2023-11-13,18:00,366713.0
2023-11-13 19:00:00+01:00,2023-11-13,19:00,374862.0
2023-11-13 20:00:00+01:00,2023-11-13,20:00,380186.0
2023-11-13 21:00:00+01:00,2023-11-13,21:00,369369.0
2023-11-13 22:00:00+01:00,2023-11-13,22:00,333597.0
2023-11-13 23:00:00+01:00,2023-11-13,23:00,302714.0
2023-11-14 00:00:00+01:00,2023-11-14,00:00,283542.0
2023-11-14 01:00:00+01:00,2023-11-14,01:00,268889.0
2023-11-14 02:00:00+01:00,2023-11-14,02:00,258908.0
2023-11-14 03:00:00+01:00,2023-11-14,03:00,253273.0
2023-11-14 04:00:00+01:00,2023-11-14,04:00,252482.0
2023-11-14 05:00:00+01:00,2023-11-14,05:00,260357.0
2023-11-14 06:00:00+01:00,2023-11-14,06:00,289895.0
2023-11-14 07:00:00+01:00,2023-11-14,07:00,334460.0
2023-11-14 08:00:00+01:00,2023-11-14,08:00,348175.0
2023-11-14 09:00:00+01:00,2023-11-14,09:00,342946.0
2023-11-14 10:00:00+01:00,2023-11-14,10:00,335706.0
2023-11-14 11:00:00+01:00,2023-11-14,11:00,331495.0
2023-11-14 12:00:00+01:00,2023-11-14,12:00,331005.0
2023-11-14 13:00:00+01:00,2023-11-14,13:00,335224.0
2023-11-14 14:00:00+01:00,2023-11-14,14:00,331719.0
2023-11-14 15:00:00+01:00,2023-11-14,15:00,330372.0
2023-11-14 16:00:00+01:00,2023-11-14,16:00,334819.0
2023-11-14 17:00:00+01:00,2023-11-14,17:00,344433.0
2023-11-14 18:00:00+01:00,2023-11-14,18:00,362316.0
2023-11-14 19:00:00+01:00,2023-11-14,19:00,370049.0
2023-11-14 20:00:00+01:00,2023-11-14,20:00,376562.0
2023-11-14 21:00:00+01:00,2023-11-14,21:00,365915.0
2023-11-14 22:00:00+01:00,2023-11-14,22:00,329547.0
2023-11-14 23:00:00+01:00,2023-11-14,23:00,301190.0
2023-11-15 00:00:00+01:00,2023-11-15,00:00,283150.0
2023-11-15 01:00:00+01:00,2023-11-15,01:00,268102.0
2023-11-15 02:00:00+01:00,2023-11-15,02:00,258797.0
2023-11-15 03:00:00+01:00,2023-11-15,03:00,255047.0
2023-11-15 04:00:00+01:00,2023-11-15,04:00,254196.0
2023-11-15 05:00:00+01:00,2023-11-15,05:00,259274.0
2023-11-15 06:00:00+01:00,2023-11-15,06:00,287622.0
2023-11-15 07:00:00+01:00,2023-11-15,07:00,331342.0
2023-11-15 08:00:00+01:00,2023-11-15,08:00,347282.0
2023-11-15 09:00:00+01:00,2023-11-15,09:00,345708.0
2023-11-15 10:00:00+01:00,2023-11-15,10:00,342029.0
2023-11-15 11:00:00+01:00,2023-11-15,11:00,339979.0
2023-11-15 12:00:00+01:00,2023-11-15,12:00,339489.0
2023-11-15 13:00:00+01:00,2023-11-15,13:00,342307.0
2023-11-15 14:00:00+01:00,2023-11-15,14:00,340045.0
2023-11-15 15:00:00+01:00,2023-11-15,15:00,338172.0
2023-11-15 16:00:00+01:00,2023-11-15,16:00,341523.0
2023-11-15 17:00:00+01:00,2023-11-15,17:00,353584.0
2023-11-15 18:00:00+01:00,2023-11-15,18:00,371786.0
2023-11-15 19:00:00+01:00,2023-11-15,19:00,380944.0
2023-11-15 20:00:00+01:00,2023-11-15,20:00,382783.0
2023-11-15 21:00:00+01:00,2023-11-15,21:00,369063.0
2023-11-15 22:00:00+01:00,2023-11-15,22:00,336251.0
2023-11-15 23:00:00+01:00,2023-11-15,23:00,309276.0
2023-11-16 00:00:00+01:00,2023-11-16,00:00,292347.0
2023-11-16 01:00:00+01:00,2023-11-16,01:00,275257.0
2023-11-16 02:00:00+01:00,2023-11-16,02:00,264992.0
2023-11-16 03:00:00+01:00,2023-11-16,03:00,261539.0
2023-11-16 04:00:00+01:00,2023-11-16,04:00,260925.0
2023-11-16 05:00:00+01:00,2023-11-16,05:00,268288.0
2023-11-16 06:00:00+01:00,2023-11-16,06:00,296019.0
2023-11-16 07:00:00+01:00,2023-11-16,07:00,336595.0
2023-11-16 08:00:00+01:00,2023-11-16,08:00,349515.0
2023-11-16 09:00:00+01:00,2023-11-16,09:00,352707.0
2023-11-16 10:00:00+01:00,2023-11-16,10:00,347561.0
2023-11-16 11:00:00+01:00,2023-11-16,11:00,343954.0
2023-11-16 12:00:00+01:00,2023-11-16,12:00,344333.0
2023-11-16 13:00:00+01:00,2023-11-16,13:00,347246.0
2023-11-16 14:00:00+01:00,2023-11-16,14:00,343773.0
2023-11-16 15:00:00+01:00,2023-11-16,15:00,337096.0
2023-11-16 16:00:00+01:00,2023-11-16,16:00,338243.0
2023-11-16 17:00:00+01:00,2023-11-16,17:00,344572.0
2023-11-16 18:00:00+01:00,2023-11-16,18:00,365751.0
2023-11-16 19:00:00+01:00,2023-11-16,19:00,374356.0
2023-11-16 20:00:00+01:00,2023-11-16,20:00,377107.0
2023-11-16 21:00:00+01:00,2023-11-16,21:00,366058.0
2023-11-16 22:00:00+01:00,2023-11-16,22:00,333710.0
2023-11-16 23:00:00+01:00,2023-11-16,23:00,304528.0
2023-11-17 00:00:00+01:00,2023-11-17,00:00,286260.0
2023-11-17 01:00:00+01:00,2023-11-17,01:00,273329.0
2023-11-17 02:00:00+01:00,2023-11-17,02:00,260863.0
2023-11-17 03:00:00+01:00,2023-11-17,03:00,256543.0
2023-11-17 04:00:00+01:00,2023-11-17,04:00,256822.0
2023-11-17 05:00:00+01:00,2023-11-17,05:00,261465.0
2023-11-17 06:00:00+01:00,2023-11-17,06:00,292055.0
2023-11-17 07:00:00+01:00,2023-11-17,07:00,333287.0
2023-11-17 08:00:00+01:00,2023-11-17,08:00,349339.0
2023-11-17 09:00:00+01:00,2023-11-17,09:00,349031.0
2023-11-17 10:00:00+01:00,2023-11-17,10:00,344254.0
2023-11-17 11:00:00+01:00,2023-11-17,11:00,336077.0
2023-11-17 12:00:00+01:00,2023-11-17,12:00,335529.0
2023-11-17 13:00:00+01:00,2023-11-17,13:00,334191.0
2023-11-17 14:00:00+01:00,2023-11-17,14:00,329649.0
2023-11-17 15:00:00+01:00,2023-11-17,15:00,327476.0
2023-11-17 16:00:00+01:00,2023-11-17,16:00,332352.0
2023-11-17 17:00:00+01:00,2023-11-17,17:00,343893.0
2023-11-17 18:00:00+01:00,2023-11-17,18:00,361253.0
2023-11-17 19:00:00+01:00,2023-11-17,19:00,366390.0
2023-11-17 20:00:00+01:00,2023-11-17,20:00,365551.0
2023-11-17 21:00:00+01:00,2023-11-17,21:00,354838.0
2023-11-17 22:00:00+01:00,2023-11-17,22:00,325518.0
2023-11-17 23:00:00+01:00,2023-11-17,23:00,299487.0
2023-11-18 00:00:00+01:00,2023-11-18,00:00,284286.0
2023-11-18 01:00:00+01:00,2023-11-18,01:00,269746.0
2023-11-18 02:00:00+01:00,2023-11-18,02:00,258797.0
2023-11-18 03:00:00+01:00,2023-11-18,03:00,250959.0
2023-11-18 04:00:00+01:00,2023-11-18,04:00,244260.0
2023-11-18 05:00:00+01:00,2023-11-18,05:00,244385.0
2023-11-18 06:00:00+01:00,2023-11-18,06:00,251205.0
2023-11-18 07:00:00+01:00,2023-11-18,07:00,266872.0
2023-11-18 08:00:00+01:00,2023-11-18,08:00,276318.0
2023-11-18 09:00:00+01:00,2023-11-18,09:00,290754.0
2023-11-18 10:00:00+01:00,2023-11-18,10:00,293224.0
2023-11-18 11:00:00+01:00,2023-11-18,11:00,290634.0
2023-11-18 12:00:00+01:00,2023-11-18,12:00,288370.0
2023-11-18 13:00:00+01:00,2023-11-18,13:00,289742.0
2023-11-18 14:00:00+01:00,2023-11-18,14:00,289174.0
2023-11-18 15:00:00+01:00,2023-11-18,15:00,285607.0
2023-11-18 16:00:00+01:00,2023-11-18,16:00,284319.0
2023-11-18 17:00:00+01:00,2023-11-18,17:00,291301.0
2023-11-18 18:00:00+01:00,2023-11-18,18:00,310133.0
2023-11-18 19:00:00+01:00,2023-11-18,19:00,317393.0
2023-11-18 20:00:00+01:00,2023-11-18,20:00,321304.0
2023-11-18 21:00:00+01:00,2023-11-18,21:00,317914.0
2023-11-18 22:00:00+01:00,2023-11-18,22:00,295774.0
2023-11-18 23:00:00+01:00,2023-11-18,23:00,275046.0
2023-11-19 00:00:00+01:00,2023-11-19,00:00,256291.0
2023-11-19 01:00:00+01:00,2023-11-19,01:00,241948.0
2023-11-19 02:00:00+01:00,2023-11-19,02:00,229368.0
2023-11-19 03:00:00+01:00,2023-11-19,03:00,224452.0
2023-11-19 04:00:00+01:00,2023-11-19,04:00,220749.0
2023-11-19 05:00:00+01:00,2023-11-19,05:00,221237.0
2023-11-19 06:00:00+01:00,2023-11-19,06:00,225497.0
2023-11-19 07:00:00+01:00,2023-11-19,07:00,234699.0
2023-11-19 08:00:00+01:00,2023-11-19,08:00,238820.0
2023-11-19 09:00:00+01:00,2023-11-19,09:00,251626.0
2023-11-19 10:00:00+01:00,2023-11-19,10:00,258888.0
2023-11-19 11:00:00+01:00,2023-11-19,11:00,260765.0
2023-11-19 12:00:00+01:00,2023-11-19,12:00,259734.0
2023-11-19 13:00:00+01:00,2023-11-19,13:00,265098.0
2023-11-19 14:00:00+01:00,2023-11-19,14:00,267631.0
2023-11-19 15:00:00+01:00,2023-11-19,15:00,260193.0
2023-11-19 16:00:00+01:00,2023-11-19,16:00,261054.0
2023-11-19 17:00:00+01:00,2023-11-19,17:00,272288.0
2023-11-19 18:00:00+01:00,2023-11-19,18:00,299223.0
2023-11-19 19:00:00+01:00,2023-11-19,19:00,310805.0
2023-11-19 20:00:00+01:00,2023-11-19,20:00,319781.0
2023-11-19 21:00:00+01:00,2023-11-19,21:00,317215.0
2023-11-19 22:00:00+01:00,2023-11-19,22:00,298938.0
2023-11-19 23:00:00+01:00,2023-11-19,23:00,275342.0
2023-11-20 00:00:00+01:00,2023-11-20,00:00,258174.0
2023-11-20 01:00:00+01:00,2023-11-20,01:00,244591.0
2023-11-20 02:00:00+01:00,2023-11-20,02:00,235486.0
2023-11-20 03:00:00+01:00,2023-11-20,03:00,232245.0
2023-11-20 04:00:00+01:00,2023-11-20,04:00,233084.0
2023-11-20 05:00:00+01:00,2023-11-20,05:00,242606.0
2023-11-20 06:00:00+01:00,2023-11-20,06:00,278542.0
2023-11-20 07:00:00+01:00,2023-11-20,07:00,326859.0
2023-11-20 08:00:00+01:00,2023-11-20,08:00,346882.0
2023-11-20 09:00:00+01:00,2023-11-20,09:00,345058.0
2023-11-20 10:00:00+01:00,2023-11-20,10:00,338659.0
2023-11-20 11:00:00+01:00,2023-11-20,11:00,334991.0
2023-11-20 12:00:00+01:00,2023-11-20,12:00,333827.0
2023-11-20 13:00:00+01:00,2023-11-20,13:00,336350.0
2023-11-20 14:00:00+01:00,2023-11-20,14:00,334776.0
2023-11-20 15:00:00+01:00,2023-11-20,15:00,332765.0
2023-11-20 16:00:00+01:00,2023-11-20,16:00,336828.0
2023-11-20 17:00:00+01:00,2023-11-20,17:00,348877.0
2023-11-20 18:00:00+01:00,2023-11-20,18:00,368715.0
2023-11-20 19:00:00+01:00,2023-11-20,19:00,376272.0
2023-11-20 20:00:00+01:00,2023-11-20,20:00,382101.0
2023-11-20 21:00:00+01:00,2023-11-20,21:00,368958.0
2023-11-20 22:00:00+01:00,2023-11-20,22:00,331588.0
2023-11-20 23:00:00+01:00,2023-11-20,23:00,301464.0
2023-11-21 00:00:00+01:00,2023-11-21,00:00,282640.0
2023-11-21 01:00:00+01:00,2023-11-21,01:00,267002.0
2023-11-21 02:00:00+01:00,2023-11-21,02:00,255718.0
2023-11-21 03:00:00+01:00,2023-11-21,03:00,250620.0
2023-11-21 04:00:00+01:00,2023-11-21,04:00,249688.0
2023-11-21 05:00:00+01:00,2023-11-21,05:00,255040.0
2023-11-21 06:00:00+01:00,2023-11-21,06:00,286530.0
2023-11-21 07:00:00+01:00,2023-11-21,07:00,332203.0
2023-11-21 08:00:00+01:00,2023-11-21,08:00,352481.0
2023-11-21 09:00:00+01:00,2023-11-21,09:00,352194.0
2023-11-21 10:00:00+01:00,2023-11-21,10:00,344437.0
2023-11-21 11:00:00+01:00,2023-11-21,11:00,337659.0
2023-11-21 12:00:00+01:00,2023-11-21,12:00,336726.0
2023-11-21 13:00:00+01:00,2023-11-21,13:00,338726.0
2023-11-21 14:00:00+01:00,2023-11-21,14:00,336238.0
2023-11-21 15:00:00+01:00,2023-11-21,15:00,336920.0
2023-11-21 16:00:00+01:00,2023-11-21,16:00,340239.0
2023-11-21 17:00:00+01:00,2023-11-21,17:00,352490.0
2023-11-21 18:00:00+01:00,2023-11-21,18:00,374023.0
2023-11-21 19:00:00+01:00,2023-11-21,19:00,384192.0
2023-11-21 20:00:00+01:00,2023-11-21,20:00,388704.0
2023-11-21 21:00:00+01:00,2023-11-21,21:00,378338.0
2023-11-21 22:00:00+01:00,2023-11-21,22:00,342037.0
2023-11-21 23:00:00+01:00,2023-11-21,23:00,309250.0
2023-11-22 00:00:00+01:00,2023-11-22,00:00,288590.0
2023-11-22 01:00:00+01:00,2023-11-22,01:00,272562.0
2023-11-22 02:00:00+01:00,2023-11-22,02:00,262067.0
2023-11-22 03:00:00+01:00,2023-11-22,03:00,256498.0
2023-11-22 04:00:00+01:00,2023-11-22,04:00,258119.0
2023-11-22 05:00:00+01:00,2023-11-22,05:00,262342.0
2023-11-22 06:00:00+01:00,2023-11-22,06:00,293511.0
2023-11-22 07:00:00+01:00,2023-11-22,07:00,340957.0
2023-11-22 08:00:00+01:00,2023-11-22,08:00,361705.0
2023-11-22 09:00:00+01:00,2023-11-22,09:00,357604.0
2023-11-22 10:00:00+01:00,2023-11-22,10:00,349319.0
2023-11-22 11:00:00+01:00,2023-11-22,11:00,342465.0
2023-11-22 12:00:00+01:00,2023-11-22,12:00,340437.0
2023-11-22 13:00:00+01:00,2023-11-22,13:00,342398.0
2023-11-22 14:00:00+01:00,2023-11-22,14:00,341474.0
2023-11-22 15:00:00+01:00,2023-11-22,15:00,340087.0
2023-11-22 16:00:00+01:00,2023-11-22,16:00,344070.0
2023-11-22 17:00:00+01:00,2023-11-22,17:00,356191.0
2023-11-22 18:00:00+01:00,2023-11-22,18:00,378655.0
2023-11-22 19:00:00+01:00,2023-11-22,19:00,388290.0
2023-11-22 20:00:00+01:00,2023-11-22,20:00,395427.0
2023-11-22 21:00:00+01:00,2023-11-22,21:00,384008.0
